sourceID,reportingCompany,companyId,contribEmail,reportingCountry,sourceURL,timeSourceAdded,sourceAddType,format,timeSourceScraped,scraped,reportStartDate,reportEndDate,fiscalYear,reportCurrency,currencyMultiplier,nonCurrencyPayment,review,sourceAddedBy,sourcePublishDate,reason
ZWnPX,Mount Bastion Oil and Gas Corp.,NA,elliot.kt.tan@gmail.com,Canada,https://nebula.wsimg.com/a5d77a83eab7f5a0ae248f26188388ea?AccessKeyId=96427E20FF450ACF8862&disposition=0&alloworigin=1,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR sourceId not found in project table,tmorrison@resourcegovernance.org,2017-05-29,NA
AVWoX,Murphy Oil Company Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.murphyoilcorp.com/content/documents/ESTMA%20Report%202016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,2017-05-17,NA
AgKQA,Nalcor Energy _Ã¯Â¿Â½Ã¯Â¿Â½ Oil and Gas Inc.,NA,elliot.kt.tan@gmail.com,Canada,https://nalcorenergy.com/wp-content/uploads/2017/05/Nalcor-2016-ESTMA-Reporting.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,2017-05-26,NA
Aba8L,Nautilus Minerals Inc,NA,elliot.kt.tan@gmail.com,Canada,http://www.nautilusminerals.com/irm/PDF/1912_0/ESTMAAnnualReport,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,2017-05-31,NA
XJbJX,NEP Canada ULC,NA,elliot.kt.tan@gmail.com,Canada,http://www.nepcanada.com/estmareports/ESTMA%20Report%202016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,2017-05-29,NA
XBmqA,Nevsun Resources Ltd,NA,elliot.kt.tan@gmail.com,Canada,http://www.nevsun.com/docs/estma/2016/2016-ESTMA-filing-report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,2017-05-18,NA
AKkbA,New Gold Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://newgold.com/files/doc_downloads/2016/2016-ESTMA-ReportingTemplate-New-Gold-Inc-Final.xlsx,6/5/17,ESTMA scraper,XLS,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,2017-05-26,NA
Lw0GA,New Zealand Energy Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://s1.q4cdn.com/113276123/files/doc_downloads/2017/ESTMAÃ¢â‚¬â€œReporting-2016-year-NZEC.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,2017-05-16,NA
LQB5A,New Zealand Energy Corp.,NA,NA,Canada,http://s1.q4cdn.com/113276123/files/doc_downloads/2017/ESTMA‰ÛÒReporting-2016-year-NZEC.pdf,2017-08-24 16:42:00,ESTMA Scraper,PDF,NA,full duplicate,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,2017-06-01,NA
AkKBA,NewCastleGold Ltd,NA,elliot.kt.tan@gmail.com,Canada,http://www.newcastlegold.ca/wp-content/uploads/2017/05/NCA-2016-Reporting-for-ESTMA-FINAL.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,2017-05-26,NA
LoNzZ,NGEx Resources Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.ngexresources.com/i/pdf/2016-ESTMA-report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,2017-05-08,NA
AREaL,Nord Gold SE,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/SE000102/year/2015/version/1/zip,2017-08-30 13:13:00,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,2016-11-16,NA
Ae3qZ,Nord Gold SE,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/SE000102/year/2016/version/1/zip,2017-08-30 13:13:00,CoHo Api,API,8/30/17 13:13,yes,1/1/16,12/31/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,2017-07-12,NA
LmnNA,Nord Gold SE,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/SE000102/year/2015/version/1/zip,2017-08-30 13:13:00,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,2016-11-16,NA
ZWqJA,Nord Gold SE,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/SE000102/year/2016/version/1/zip,2017-08-30 13:13:00,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/16,12/31/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,2017-07-12,NA
A4aMX,Norsk Hydro Asa,NA,hsubhash@resourcegovernance.org,United Kingdom,http://www.hydro.com/upload/Annual_reporting/annual_2015/downloadcenter/Reports/01_Annual_Report_2015.pdf,2017-08-30 14:29:00,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,2016-03-10,NA
Zr66Z,Norsk Hydro Asa,NA,hsubhash@resourcegovernance.org,United Kingdom,http://www.hydro.com/upload/Annual_reporting/annual_2015/downloadcenter/Reports/01_Annual_Report_2015.pdf,2017-08-30 14:29:00,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,2016-03-10,NA
ApGaL,North American Palladium Inc.,NA,NA,Canada,http://s21.q4cdn.com/326998455/files/doc_downloads/ESTMA-Report-2016.pdf,2017-08-24 16:42:00,ESTMA Scraper,PDF,NA,yes,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,2017-07-04,NA
LwvGZ,Northern Blizzard Resources Inc.,NA,elliot.kt.tan@gmail.com,Canada,https://www.northernblizzard.com/uploads/Documents/2016-estma-nbri.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,2017-05-15,NA
LQbPA,Northern Dynasty Minerals Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.northerndynastyminerals.com/i/pdf/ndm/ESTMA-Report-2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,2017-04-20,NA
Av3OX,Northern Vertex Mining Corp.,NA,elliot.kt.tan@gmail.com,Canada,https://www.northernvertex.com/site/assets/files/1496/estma_reporting-northern_vertex_mining_corp_fy2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,7/1/15,6/30/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,2016-11-25,NA
LjJkL,Nostrum Oil & Gas PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/08717287/year/2015/version/1/zip,2017-08-30 13:13:00,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,2016-08-08,NA
L167A,Nostrum Oil & Gas PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/08717287/year/2016/version/1/zip,2017-08-30 13:13:00,CoHo Api,API,8/30/17 13:13,yes,1/1/16,12/31/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,2017-06-29,NA
AOJdL,Nostrum Oil & Gas PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/08717287/year/2015/version/1/zip,2017-08-30 13:13:00,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,2016-08-08,NA
Zlz4A,Nostrum Oil & Gas PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/08717287/year/2016/version/1/zip,2017-08-30 13:13:00,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/16,12/31/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,2017-06-29,NA
XzwgZ,Novatek Oao,NA,hsubhash@resourcegovernance.org,United Kingdom,http://www.novatek.ru/en/development/Governments/,2017-08-30 14:29:00,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,2016-06-30,NA
Z7aDA,Novatek Oao,NA,hsubhash@resourcegovernance.org,United Kingdom,http://www.novatek.ru/en/development/Governments/,2017-08-30 14:29:00,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,2016-06-30,NA
Xa2gZ,Novolipetsk Iron And Steel Corp,NA,hsubhash@resourcegovernance.org,United Kingdom,http://nlmk.com/upload/iblock/d71/Report%20on%20Payments%20to%20Governments%20for%20the%20year%202015.pdf,2017-08-30 14:29:00,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,2016-06-30,NA
AxW1L,Novolipetsk Iron And Steel Corp,NA,hsubhash@resourcegovernance.org,United Kingdom,http://nlmk.com/upload/iblock/d71/Report%20on%20Payments%20to%20Governments%20for%20the%20year%202015.pdf,2017-08-30 14:29:00,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,2016-06-30,NA
Ae5PA,Novus Energy Inc,NA,NA,Canada,http://www.novusenergy.ca/en/investor/2016%20ESTMA‰ÛÒReporting%20Novus%20Energy%20v2.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,full duplicate,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,31-May-17,NA
Z75lA,Novus Energy Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.novusenergy.ca/en/investor/2016%20ESTMAÃ¢â‚¬â€œReporting%20Novus%20Energy%20v2.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,26-May-17,NA
0X8dX,NuVista Energy Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.nuvistaenergy.com/files/9914/9607/5015/ESTMA_Annual_Report_2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,10-May-17,NA
AqvkX,OceanaGold Corporation,NA,elliot.kt.tan@gmail.com,Canada,http://www.oceanagold.com/wp-content/uploads/2017/05/OceanaGold-Corporation-2016-ESTMA-Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,29-May-17,NA
LEJeA,OMERS Energy Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://myfilehosting.ca/omersenergy/OEI%202016%20ESTMAÃ¢â‚¬â€œReportingTemplate.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,17-May-17,NA
AbGqX,OMERS Energy Inc.,NA,NA,Canada,http://myfilehosting.ca/omersenergy/OEI%202016%20ESTMA‰ÛÒReportingTemplate.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,full duplicate,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,30-May-17,NA
A3dqX,Ophir Energy plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/05047425/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,1-Jun-17,NA
AG92Z,Ophir Energy plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/05047425/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,1-Jun-17,NA
AYYaA,Orca Exploration Group Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.orcaexploration.com/pdfs/2016_Orca_ESTMA_Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,23-May-17,NA
AdO9L,Orca Gold Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://orcagold.com/assets/docs/filings/Orca-Gold-ESTMA-Report-2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,26-May-17,NA
XD8rX,Orezone Gold Corporation,NA,elliot.kt.tan@gmail.com,Canada,http://orezone.com/wp-content/uploads/2017/05/Orezone-Gold-2016-ESTMA-Report-Final-2.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,30-May-17,NA
L0keZ,Orla Mining Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.orlamining.com/images/pdf/reports/OLA-2016_ESTMA_Report_1.pdf,6/7/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,31-May-17,NA
ARBMA,Orlen Upstream Canada Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.orlenupstream.ca/EN/Press/News/Documents/OUC%202016%20ESTMA%20report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,16-May-17,NA
APDJA,Orvana Minerals Corp,NA,elliot.kt.tan@gmail.com,Canada,http://s2.q4cdn.com/372236871/files/ESTMA-Report-Orvana-Minerals-Corp-_-FY-2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,10/1/15,9/30/16,NA,USD,1,FALSE,DATA ERROR Sweden Taxes don't tally,tmorrison@resourcegovernance.org,9-Feb-17,NA
LQm5L,Oryx Petroleum Corporation Limited,NA,elliot.kt.tan@gmail.com,Canada,http://www.oryxpetroleum.com/data/presentations/OPC_ESTMA_Reporting.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,NA,tmorrison@resourcegovernance.org,29-May-17,resolved
AexQL,Osisko Gold Royalties Ltd,NA,elliot.kt.tan@gmail.com,Canada,http://osiskogr.com/app/uploads/2017/05/OR-ESTMA-Consolidated-report-2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,30-May-17,NA
Z7G7Z,Osisko Mining Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.osiskomining.com/_resources/financials/Osisko-Mining-Inc-ESTMA-Report-2016.pdf,6/7/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,11-May-17,NA
AVqEL,Osum Oil Sands Corp.,NA,elliot.kt.tan@gmail.com,Canada,https://www.osumcorp.com/wp-content/uploads/2017/05/2016-ESTMA-Report.xlsx,6/5/17,ESTMA scraper,XLS,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,24-May-17,NA
AqYJA,Pacific Exploration & Production Corporation,NA,NA,Canada,http://www.fronteraenergy.ca/content/uploads/2017/06/PEN-ESTMA-final-report-2016.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,yes,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,5/30/17,NA
ApaQX,Painted Pony Petroleum Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://s2.q4cdn.com/513538771/files/doc_downloads/estma/ESMTAReportingPPYF-V1-Signed.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,29-May-17,NA
XyMNX,Paladin Energy Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.paladinenergy.com.au/sites/default/files/2016.11.18%20Paladin%20Energy%20Ltd%20ESTMA%20Report%202016v4.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,7/1/15,6/30/16,NA,USD,1,FALSE,DATA ERROR Australia Fees don't tally; Australia Taxes don't tally,tmorrison@resourcegovernance.org,18-Nov-16,NA
LmEoL,Palamina Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.palamina.com/wp-content/uploads/2017/06/ESTMA-Palamina-December-31-2016.pdf,6/7/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR 1 entity names found in project names (in id); 1 project names found in entity names (in id),tmorrison@resourcegovernance.org,5/30/17,NA
A2nJA,Pan African Resources Plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/03937466/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,7/1/15,6/30/16,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,6-Jul-17,NA
L9NpA,Pan African Resources Plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/03937466/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,7/1/15,6/30/16,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,6-Jul-17,NA
ZrGWL,Pan American Silver Corporation.,NA,elliot.kt.tan@gmail.com,Canada,https://www.panamericansilver.com/wp-content/uploads/2017/05/ESTMA-Summary-2016-Final-May-30.pdf,6/7/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,30-May-17,NA
A4JRZ,Pan Orient Energy Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.panorient.ca/images/stories/file/estma/Pan_Orient_2016_ESTMA.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,24-May-17,NA
Lj1nZ,Panoro Minerals Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.panoro.com/i/pdf/2016-ESTMA-PML.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,19-May-17,NA
L1j2A,Paramount Resources Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.paramountres.com/upload/media_element/94/01/paramount-resources-ltd.-estma-report---2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,NA,tmorrison@resourcegovernance.org,26-May-17,resolved
L1NzA,Parex Resources Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.parexresources.com/wp-content/uploads/2017/05/Parex-ESTMA-2016-Filing.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,25-May-17,NA
ZWlmL,Pengrowth Energy Corporation,NA,NA,Canada,http://www.pengrowth.com/assets/ESTMA/Pengrowth-Energy-Corporation-2016-ESTMA-Report.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,yes,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,30-May-17,NA
ARxxZ,Penn West Petroleum Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.pennwest.com/upload/media_element/media_file/428,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR 5 entity names found in project names (in general),tmorrison@resourcegovernance.org,29-May-17,NA
XNKRZ,Perenco (Oil & Gas) International Limited,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/SC061143/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,17-Oct-16,NA
AMjWX,Perenco (Oil & Gas) International Limited,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/SC061143/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,17-Oct-16,NA
ZnKNL,Perenco Oil & Gas Colombia Limited,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/01789505/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,17-Oct-16,NA
XyyeX,Perenco Oil & Gas Colombia Limited,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/01789505/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,17-Oct-16,NA
L6eaZ,Perenco Overseas Holdings Limited,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/07517072/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,17-Oct-16,NA
X8DQX,Perenco Overseas Holdings Limited,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/07517072/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,10/17/16,NA
LmNaA,Perenco UK Limited,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/04653066/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,17-Oct-16,NA
AvK1X,Perenco UK Limited,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/04653066/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,17-Oct-16,NA
AKa5Z,Perpetual Energy Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.perpetualenergyinc.com/en/documents/estma/PEI%20E401036%202016%20ESTMA%20Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR Canada Fees don't tally,tmorrison@resourcegovernance.org,30-May-17,NA
XzGrZ,Perpetual Operating Trust,NA,elliot.kt.tan@gmail.com,Canada,http://www.perpetualenergyinc.com/en/documents/estma/POT%20E841427%202016%20ESTMA%20Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,30-May-17,NA
Xaj4Z,Perseus Mining Limited,NA,elliot.kt.tan@gmail.com,Canada,http://perseusmining.com.au/aurora/assets/user_content/Perseus%20transparency%20report%202.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,7/1/15,6/30/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,11/5/16,NA
ZWgaZ,Petra Diamonds,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=384822627406487,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,7/1/15,6/30/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,12/21/16,NA
L0nvX,Petra Diamonds,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=384822627406487,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,7/1/15,6/30/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,21-December-16,NA
Z5jBL,Petrocapita Income Trust,NA,elliot.kt.tan@gmail.com,Canada,http://www.petrocapita.com/wp-content/uploads/2017/06/ESTMA_PIT_2016-12-31_Final.pdf,6/7/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
ZredX,Petrofac,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=373204741752039,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,3-Oct-16,NA
APo0L,Petrofac,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=373204741752039,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,3-Oct-16,NA
AMVQX,PetroFrontier Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://petrofrontier.com/assets/files/estma-report/2016-estma-report.pdf,6/7/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
